id,label
199811599-70008664_134_2024-7-13-20-30-39,0
164660987-484233565_137_2024-7-13-16-4-17,0
640447554-480702146_134_2024-7-13-14-29-59,0
81484272-627702576_134_2024-7-13-13-26-8,0
233776427-34602546_179_2024-7-13-18-57-37,0
72463740-442708060_131_2024-7-14-16-12-53,0
685527061-717124339_137_2024-7-13-21-11-39,1
75818393-711200603_137_2024-7-12-14-59-44,1
651558978-666018670_131_2024-7-12-14-45-18,1
55461586-483903694_134_2024-7-12-22-21-29,1
98522125-493703774_134_2024-7-12-19-44-38,1
398923943-483002818_103_2024-7-13-18-55-46,0
566569304-717193377_135_2024-7-12-20-17-38,0
157481581-403944807_447_2024-7-12-20-58-27,0
173921112-110014132_134_2024-7-12-21-34-35,0
99245812-646070972_134_2024-7-12-16-15-43,0
160062305-672791937_178_2024-7-12-18-44-52,1
161314429-633701485_103_2024-7-14-15-59-46,1
172151450-493021910_134_2024-7-14-21-35-2,0
415817878-715584088_131_2024-7-13-15-10-40,0
208315316-636703421_134_2024-7-14-19-35-25,0
154454794-633008172_179_2024-7-14-12-18-37,0
371049697-123013625_137_2024-7-14-17-33-22,0
516534015-442009406_137_2024-7-13-10-52-35,0
182060611-620002097_134_2024-7-12-19-42-12,0
192426715-456002038_821_2024-7-12-16-23-6,0
557458531-716937979_137_2024-7-14-0-47-21,0
184515612-30705844_137_2024-7-13-13-47-44,0
579552886-34101303_137_2024-7-14-22-35-58,0
138483729-672772406_134_2024-7-13-19-4-25,0
50280193-456001355_821_2024-7-14-17-24-54,0
184515612-30705844_137_2024-7-13-20-27-10,0
72463740-442708060_137_2024-7-14-13-11-36,0
142457921-672014721_821_2024-7-13-17-34-20,1
49928220-717193379_135_2024-7-12-15-47-46,0
139703542-79019759_137_2024-7-13-13-8-21,0
108195205-400008457_134_2024-7-15-1-23-14,0
562455016-716938052_135_2024-7-14-11-46-17,0
494032480-120758718_134_2024-7-13-23-9-50,0
155428071-639006423_137_2024-7-13-20-34-41,0
765450288-716876499_103_2024-7-13-14-42-58,0
192526277-490701323_608_2024-7-12-18-36-14,0
537347278-716697644_131_2024-7-12-15-21-20,0
355175947-501312455_103_2024-7-13-11-0-49,0
167456483-600706607_134_2024-7-14-12-0-52,0
224443495-403802254_134_2024-7-12-15-36-1,0
264823698-716718047_103_2024-7-13-20-1-54,0
1522870-490701905_134_2024-7-14-18-33-49,0
531134410-717153011_191_2024-7-14-7-0-14,0
145422928-406001400_137_2024-7-13-0-43-3,0
162501788-691303705_134_2024-7-13-10-22-52,1
148863856-123002077_177_2024-7-12-16-32-20,0
670548604-672002513_137_2024-7-13-21-57-51,1
66466945-470049655_137_2024-7-12-22-18-13,0
226531525-490001956_137_2024-7-12-21-17-6,0
520446071-716878753_135_2024-7-13-13-51-28,1
110034022-680736407_134_2024-7-13-13-55-15,0
131467219-666044033_137_2024-7-13-7-59-12,0
562455016-716938052_137_2024-7-13-7-52-51,0
347037666-126049630_137_2024-7-14-13-31-16,0
7475131-614006149_301_2024-7-14-22-5-57,0
19309806-400006146_191_2024-7-13-18-34-20,0
177430766-459013934_301_2024-7-14-21-48-30,0
4500590-692901616_137_2024-7-15-9-2-45,0
546131334-717151968_191_2024-7-14-19-1-57,0
685527061-717124339_137_2024-7-13-19-49-10,1
44484493-627001814_137_2024-7-12-15-21-12,0
735562158-710074234_136_2024-7-14-18-12-41,0
381070338-716684067_182_2024-7-13-21-26-51,1
180596210-699805198_137_2024-7-14-15-31-38,0
26437729-453001066_137_2024-7-15-1-27-57,0
167031675-497709927_132_2024-7-14-20-51-13,0
17759673-76708896_134_2024-7-14-3-5-50,0
556545321-717159036_137_2024-7-14-12-7-35,0
692523085-717124415_137_2024-7-14-12-25-9,0
515458161-716938078_135_2024-7-13-3-14-13,0
224437924-403003144_137_2024-7-13-1-2-5,1
637549810-649904913_134_2024-7-13-18-31-4,0
603527336-126053891_137_2024-7-13-12-44-27,1
139271320-34101064_137_2024-7-12-17-46-59,0
568038961-715890851_134_2024-7-13-9-28-7,0
166451904-633702058_137_2024-7-12-17-40-54,0
470728758-501818352_137_2024-7-12-19-42-52,0
741538481-43001591_137_2024-7-13-15-51-49,0
76540966-30001608_134_2024-7-13-20-11-40,0
454010432-713321910_137_2024-7-13-19-41-35,0
36608508-699819534_137_2024-7-15-9-22-25,0
111793445-53003396_134_2024-7-13-14-3-16,1
206561305-30794437_823_2024-7-12-19-40-26,0
149726290-484363875_134_2024-7-15-7-2-33,1
107482430-663773649_137_2024-7-13-22-48-0,0
66531784-490004647_137_2024-7-15-3-0-38,1
5782172-79350799_134_2024-7-13-15-39-29,0
240417830-436147003_134_2024-7-14-5-8-49,1
122699859-484290635_174_2024-7-12-20-23-58,0
169533309-497001205_137_2024-7-14-18-52-6,0
684522356-717124338_137_2024-7-15-5-35-44,0
283036802-126001728_137_2024-7-14-7-41-59,0
221441694-480746785_137_2024-7-14-10-32-31,1
50280193-456001355_821_2024-7-13-16-18-17,0
109656483-699919394_134_2024-7-14-19-15-44,0
32136890-660731873_447_2024-7-12-21-5-0,1
484176905-501312913_137_2024-7-13-14-50-38,1
573134621-717151969_191_2024-7-15-7-25-27,0
603527336-126053891_137_2024-7-14-20-30-18,0
192461627-649789403_134_2024-7-13-19-5-43,0
192426715-456002038_134_2024-7-13-18-39-37,0
104153999-76030996_137_2024-7-14-22-36-9,0
318359681-715272870_137_2024-7-14-17-22-16,0
143494696-34182440_134_2024-7-14-11-10-48,0
247111686-79002820_134_2024-7-12-21-37-17,0
241746421-76001035_134_2024-7-13-20-56-2,0
655551196-43413248_137_2024-7-12-18-59-42,0
67116472-9903564_134_2024-7-14-22-23-41,1
516445251-716876545_137_2024-7-12-14-28-38,0
125928156-717119303_137_2024-7-13-19-26-9,0
249758784-76702186_137_2024-7-12-18-55-3,1
558455187-716937986_135_2024-7-13-10-18-14,0
180024660-639001568_137_2024-7-14-17-41-21,1
157908224-498781845_134_2024-7-14-20-15-1,0
138463051-606705880_137_2024-7-15-0-40-5,0
622523913-483013109_134_2024-7-13-21-19-5,0
728445811-716880192_137_2024-7-15-0-1-26,0
563532835-633008213_447_2024-7-13-12-58-26,1
244516820-12902209_435_2024-7-14-16-25-56,0
718131355-717151971_134_2024-7-12-15-1-33,1
48435216-464874362_134_2024-7-14-16-6-32,0
722131212-717151953_191_2024-7-14-19-14-29,0
703524745-500003213_435_2024-7-14-16-50-28,0
248526047-13744068_134_2024-7-13-5-45-9,0
421044307-126123462_174_2024-7-12-18-37-50,0
170500540-600720724_137_2024-7-12-19-49-22,0
233776427-34602546_134_2024-7-13-14-56-0,0
501535759-717142748_137_2024-7-12-19-6-56,1
692523085-717124415_137_2024-7-14-14-12-0,0
142519997-7789633_137_2024-7-14-19-22-7,0
75818393-711200603_821_2024-7-14-15-19-27,0
223694114-79002006_137_2024-7-13-17-29-23,0
209524915-711859298_135_2024-7-15-9-34-41,0
41774022-700511465_301_2024-7-14-22-27-19,0
143565777-699760132_137_2024-7-14-10-38-31,0
92497503-479884034_137_2024-7-12-17-22-14,1
293742018-81809902_137_2013-1-17-9-37-44,1
93518821-34155135_137_2024-7-12-17-18-55,0
349726574-130653727_176_2024-7-12-22-49-41,0
24751702-711412096_137_2024-7-13-20-56-30,0
270000491-39279158_137_2024-7-13-3-17-19,0
185926510-716880116_134_2024-7-13-18-2-41,0
160062305-672791937_137_2024-7-13-19-19-23,0
489036597-126017632_301_2024-7-14-21-55-18,0
600552244-699995473_134_2024-7-14-16-23-25,0
122217914-643708418_134_2024-7-15-7-56-2,1
91660266-710055370_137_2024-7-14-14-21-37,0
239451425-636815691_137_2024-7-14-12-6-48,0
218460174-646704553_608_2024-7-12-20-25-35,0
145231249-461021069_447_2024-7-14-19-49-39,0
485490911-81739428_134_2024-7-13-10-58-5,0
561459788-716938043_137_2024-7-14-10-30-15,0
523449543-716879663_447_2024-7-13-14-41-53,1
141662092-484225662_103_2024-7-13-21-28-21,0
11413166-433739497_134_2024-7-13-15-47-21,0
243444945-400139982_135_2024-7-12-18-45-31,0
81041864-627004838_136_2024-7-13-18-5-16,1
76263684-691303374_182_2024-7-13-13-26-39,0
34285489-484502966_134_2024-7-14-9-48-7,1
249473794-436529895_134_2024-7-12-21-9-33,1
708130790-717151985_134_2024-7-14-0-48-22,0
235477255-606004404_137_2024-7-14-7-32-40,1
22433382-128035560_137_2024-7-14-20-9-17,0
89471877-620015351_137_2024-7-13-14-12-19,0
152876718-99002167_134_2024-7-14-10-58-5,1
164446024-636022298_134_2024-7-13-9-5-5,0
29463094-403919205_134_2024-7-14-10-0-24,1
371049697-123013625_134_2024-7-13-3-0-14,0
398923943-483002818_176_2024-7-13-14-35-45,0
693494005-81817590_447_2024-7-12-18-30-31,1
375264354-81542158_135_2024-7-13-20-34-0,0
205417651-409732226_134_2024-7-13-15-26-0,0
169650446-34101097_135_2024-7-13-11-51-2,0
101690810-717193351_137_2024-7-13-14-59-59,0
173921112-110014132_134_2024-7-14-14-3-51,0
21621650-710003133_134_2024-7-14-17-37-51,0
531340081-716683504_137_2024-7-14-23-5-15,0
216515895-3077372_134_2024-7-14-13-52-38,0
630546530-717114360_134_2024-7-12-23-5-5,0
245441885-30002184_181_2024-7-14-14-7-27,0
757443829-716761436_447_2024-7-15-5-10-52,0
98522125-493703774_135_2024-7-14-18-37-26,0
371049697-123013625_137_2024-7-13-15-25-3,0
233776427-34602546_172_2024-7-14-19-24-18,0
684522356-717124338_137_2024-7-15-5-33-27,1
761555892-128001062_137_2024-7-12-23-15-2,0
2418246-433036303_137_2024-7-12-17-6-46,1
566569304-717193377_137_2024-7-12-21-16-6,0
135488869-660044021_447_2024-7-13-12-37-52,0
547530441-30702249_134_2024-7-14-20-29-14,1
114535150-50019454_134_2024-7-14-14-5-12,0
123534982-30001909_823_2024-7-12-18-28-33,0
220731516-484364510_137_2024-7-12-17-18-54,0
589107038-715994996_333_2024-7-12-18-35-6,0
143494696-34182440_134_2024-7-14-10-14-52,1
716447431-126026997_137_2024-7-12-18-24-38,0
180024660-639001568_137_2024-7-14-17-19-29,1
579552886-34101303_134_2024-7-12-21-3-47,0
492483761-639005746_435_2024-7-14-16-54-15,1
30503413-7005272_137_2024-7-14-4-57-49,1
81420111-436244891_137_2024-7-14-12-39-13,0
385897511-715742261_176_2024-7-14-3-20-35,0
5486224-624741249_103_2024-7-14-6-12-19,0
692523085-717124415_137_2024-7-14-19-5-30,0
692523085-717124415_137_2024-7-14-1-48-1,1
19229690-699806654_137_2024-7-14-10-17-49,0
708130790-717151985_191_2024-7-13-0-5-4,1
253707971-484317354_135_2024-7-12-20-18-13,0
651558978-666018670_137_2024-7-14-20-15-44,0
24751702-711412096_137_2024-7-13-15-17-53,0
167031675-497709927_447_2024-7-12-21-52-44,0
162436200-439060095_301_2024-7-14-21-45-51,0
241746406-76002881_137_2024-7-13-0-1-37,0
1442318-710030156_135_2024-7-13-18-39-29,0
137720389-484350732_134_2024-7-14-17-1-49,0
654449221-716912537_137_2024-7-14-0-53-10,0
235414387-433029254_134_2024-7-13-14-56-9,0
182060611-620002097_134_2024-7-12-18-30-30,0
77680540-716943977_137_2024-7-14-20-16-0,0
216465139-476125965_172_2024-7-14-19-24-49,0
137519173-21726021_137_2024-7-12-14-58-58,0
688475736-716982575_134_2024-7-13-14-17-51,1
557118300-717153143_134_2024-7-13-23-15-37,0
153620218-43098749_135_2024-7-13-12-26-34,0
24218709-717063095_135_2024-7-13-20-9-9,0
414052162-717042015_137_2024-7-12-20-45-22,0
749134931-717152028_191_2024-7-14-10-41-40,0
470785676-717151919_137_2024-7-13-9-58-59,0
651558978-666018670_134_2024-7-14-14-59-5,0
164532474-490001811_137_2024-7-14-12-7-3,1
193530070-497733059_137_2024-7-14-17-15-36,0
111444889-483002212_137_2024-7-14-9-54-45,0
255282925-24739171_137_2024-7-13-4-30-20,0
175877002-37724116_134_2024-7-13-2-31-19,0
63493550-126001218_134_2024-7-13-0-5-36,0
151464145-640701014_137_2024-7-13-17-19-1,1
24919241-498797173_137_2024-7-14-12-39-22,0
162414090-643701194_137_2024-7-14-12-28-27,0
118651259-79007058_134_2024-7-13-21-38-17,0
89215243-675016847_137_2024-7-13-16-0-45,0
233809308-485351300_301_2024-7-14-22-0-41,0
29435362-501616915_137_2024-7-14-17-46-9,1
248702921-80205284_137_2024-7-13-17-42-32,0
67116472-9903564_301_2024-7-14-21-27-40,0
150051804-15701227_134_2024-7-12-19-7-55,0
214474798-490709792_137_2024-7-13-20-40-8,0
562455016-716938052_135_2024-7-14-1-54-20,0
212477794-606008494_301_2024-7-12-21-33-31,0
690524015-717124413_137_2024-7-14-17-9-22,0
761555892-128001062_608_2024-7-13-21-35-41,0
356037149-649904961_137_2024-7-12-17-4-35,0
205452466-479001753_137_2024-7-14-15-20-19,1
398923943-483002818_137_2024-7-13-6-35-23,1
175877002-37724116_134_2024-7-14-0-31-29,0
99936968-120005875_137_2024-7-12-22-7-35,1
117072209-21059016_134_2024-7-13-20-55-27,0
566569304-717193377_135_2024-7-14-2-19-44,0
690524015-717124413_137_2024-7-14-19-36-51,0
121809798-716710439_134_2024-7-14-15-14-43,0
667118797-717153076_191_2024-7-14-19-58-58,0
118651259-76012827_134_2024-7-12-17-8-17,0
233776427-34602546_137_2024-7-13-6-57-22,0
92365628-436216898_134_2024-7-14-14-41-54,0
57487035-606003328_137_2024-7-14-7-22-28,0
515448325-716878748_182_2024-7-12-16-12-29,0
614134300-717187694_137_2024-7-14-12-18-41,0
118499127-484252601_134_2024-7-13-3-32-38,0
198433740-633007439_137_2024-7-12-22-18-25,0
24218709-717063095_134_2024-7-12-19-27-14,0
603527336-126053891_137_2024-7-12-16-33-24,0
142532497-465020539_447_2024-7-13-20-53-36,0
48457475-470048618_137_2024-7-12-17-43-25,0
66466945-470049655_338_2024-7-12-20-55-59,0
482168202-714821426_137_2024-7-14-19-28-6,0
292060895-80602839_137_2024-7-12-20-29-34,0
247696230-484290238_137_2024-7-13-22-42-41,0
622523913-483013109_137_2024-7-13-18-22-23,0
233776427-34602546_103_2024-7-12-14-39-38,0
254460181-639814306_134_2024-7-14-16-51-52,0
146464445-406898111_137_2024-7-14-12-8-46,0
118499127-484252601_182_2024-7-15-3-44-8,0
172532556-33002013_137_2024-7-13-13-27-52,0
83143498-406755103_134_2024-7-13-12-40-27,0
684522356-717124338_137_2024-7-13-21-15-37,0
236417964-493701181_103_2024-7-14-15-7-38,0
15579705-465194947_137_2024-7-15-0-10-1,0
247696230-484290238_134_2024-7-14-19-15-25,0
38098610-400818337_137_2024-7-13-19-49-18,0
148796867-53001056_134_2024-7-14-11-26-37,0
556456718-716937970_137_2024-7-12-23-10-47,0
210654899-710066376_136_2024-7-13-13-15-43,0
20069751-120758717_131_2024-7-13-15-41-19,1
605139258-716380833_137_2024-7-14-0-20-16,0
590131256-717152023_134_2024-7-14-15-13-50,1
179766459-76734737_134_2024-7-12-16-39-51,0
129876730-99038251_134_2024-7-14-11-57-35,0
216465139-476125965_134_2024-7-13-19-19-17,0
692523085-717124415_137_2024-7-14-13-14-23,0
124833022-710688295_172_2024-7-14-23-25-0,0
130882755-713985971_137_2024-7-13-13-33-40,0
180496385-606734608_447_2024-7-12-21-54-25,0
125661499-76040504_137_2024-7-14-13-14-5,0
558455187-716937986_137_2024-7-13-8-45-50,0
558455187-716937986_135_2024-7-13-4-39-36,0
122699859-484290635_137_2024-7-14-13-14-24,0
667118797-717153076_134_2024-7-14-21-29-33,0
234543216-494043280_137_2024-7-13-22-8-52,0
145650198-34101480_338_2024-7-12-18-31-3,0
90420080-464037213_137_2024-7-14-17-40-14,0
753549372-433717263_137_2024-7-15-6-57-49,0
92497503-479884034_134_2024-7-14-17-39-46,0
24072160-464043883_137_2024-7-12-17-20-27,0
28277301-406038485_137_2024-7-13-15-0-24,0
84491088-34101762_134_2024-7-13-22-3-3,0
41774022-700511465_134_2024-7-14-18-34-48,0
238428447-715402945_137_2024-7-13-13-13-8,0
415817878-715584088_134_2024-7-13-14-26-50,1
561459788-716938043_135_2024-7-14-0-33-34,1
515458161-716938078_137_2024-7-14-8-56-35,0
246743206-700139950_137_2024-7-14-13-5-27,1
100414008-691301863_137_2024-7-12-17-18-44,0
98522125-493703774_137_2024-7-14-13-36-8,0
169425211-406001866_301_2024-7-14-21-24-7,0
71509723-683001306_134_2024-7-14-21-54-49,0
172151450-493021910_821_2024-7-13-15-19-0,0
766446045-716876500_103_2024-7-13-14-43-0,0
432141516-714469263_137_2024-7-14-17-20-30,1
415817878-715584088_134_2024-7-13-14-59-3,0
585132374-459001755_333_2024-7-12-18-24-4,0
50792867-485143140_821_2024-7-13-17-42-1,0
200448864-483733109_137_2024-7-15-1-0-27,0
516534015-442009406_179_2024-7-14-22-55-33,0
11413166-433739497_137_2024-7-14-21-17-0,0
221478022-660701377_137_2024-7-14-17-18-2,1
197203077-639098262_137_2024-7-14-18-2-43,0
118651259-79007058_134_2024-7-13-20-41-58,0
123534982-30001909_823_2024-7-12-19-21-16,0
166660771-484233569_134_2024-7-12-23-0-24,0
87497061-436037225_130_2024-7-13-23-35-35,0
149341221-640701158_137_2024-7-13-22-47-9,0
766446045-716876500_182_2024-7-12-16-48-25,0
124136404-442988448_134_2024-7-13-22-52-44,0
36608508-699819534_338_2024-7-12-18-20-59,0
431010370-46228685_134_2024-7-14-22-25-5,1
356049375-717186779_136_2024-7-14-12-13-43,1
494034231-663022944_103_2024-7-14-6-48-22,1
364072238-80919822_137_2024-7-12-17-17-29,1
512348252-130962376_137_2024-7-14-22-26-29,0
150051804-15701227_134_2024-7-15-0-21-33,0
65501566-649833480_137_2024-7-15-5-10-13,0
85489254-660040904_137_2024-7-14-1-55-15,0
149341221-640701158_134_2024-7-15-1-31-6,1
204028140-50023201_137_2024-7-12-18-54-43,1
160649605-699898308_134_2024-7-13-18-31-45,1
588130538-717151984_191_2024-7-14-6-53-55,0
654449221-716912537_135_2024-7-14-1-32-19,0
96370781-33701791_130_2024-7-13-22-43-3,0
600552244-699995473_137_2024-7-12-15-52-34,0
50792867-485143140_135_2024-7-12-22-56-5,0
81484272-627702576_137_2024-7-13-10-54-5,0
510785599-717151923_134_2024-7-13-17-36-31,0
579552886-34101303_137_2024-7-14-13-49-14,0
106497426-479884033_134_2024-7-13-19-0-12,0
245441885-30002184_137_2024-7-13-12-14-0,0
74413134-436040906_134_2024-7-12-22-46-0,1
204028140-50023201_137_2024-7-12-19-30-38,0
692523085-717124415_137_2024-7-14-16-56-11,1
47758359-76701024_134_2024-7-12-19-53-21,0
36608508-699819534_137_2024-7-14-17-16-41,0
506032305-717169218_137_2024-7-14-10-23-39,0
655473078-646803989_134_2024-7-13-23-15-31,0
212377034-675838130_137_2024-7-13-21-9-19,0
692523085-717124415_137_2024-7-14-19-18-50,1
217184590-436143900_137_2024-7-13-17-18-26,0
210112524-436048855_137_2024-7-12-18-44-42,0
94749122-40001235_137_2024-7-13-15-7-11,1
639134006-717153104_191_2024-7-13-16-15-42,0
111444889-483002212_301_2024-7-14-21-40-57,0
39526239-490001592_137_2024-7-12-18-13-47,0
84517796-479912858_137_2024-7-12-23-49-51,0
1522870-490701905_134_2024-7-12-19-38-23,1
141078879-15702360_447_2024-7-14-14-48-44,0
516534015-442009406_435_2024-7-14-17-4-3,0
29529909-33729004_137_2024-7-13-17-33-22,0
23498330-691303642_825_2024-7-14-15-5-16,0
238428447-715402945_137_2024-7-13-17-50-31,0
321054828-716495553_134_2024-7-14-12-15-22,0
498355107-501588369_137_2024-7-12-19-48-30,0
240496760-620770582_134_2024-7-12-16-45-38,1
54164923-480701885_134_2024-7-13-15-26-13,0
725119064-717153139_191_2024-7-13-0-24-36,1
239286761-675014381_137_2024-7-14-16-19-59,0
190486099-126003024_134_2024-7-13-19-52-59,0
253010442-600020619_137_2024-7-12-20-6-0,0
198498773-36002961_301_2024-7-12-21-35-42,0
136472982-623703000_134_2024-7-12-22-24-48,1
191502713-6068275_137_2024-7-13-21-9-15,1
6452228-675701016_134_2024-7-13-22-16-26,1
2704064-717013751_137_2024-7-13-19-45-6,0
192495083-606716051_134_2024-7-13-14-39-33,0
565526857-717165751_134_2024-7-12-17-20-53,0
648524331-717124416_137_2024-7-14-1-44-57,0
561459788-716938043_137_2024-7-14-11-6-4,0
253408509-436001100_433_2024-7-13-15-17-30,1
487561690-716920213_135_2024-7-14-20-15-53,0
5486224-624741249_137_2024-7-13-10-0-2,0
113433411-453001942_137_2024-7-13-16-35-52,1
93518821-34155135_137_2024-7-13-13-7-18,0
122699859-484290635_134_2024-7-13-18-36-14,0
21650239-710008970_134_2024-7-14-13-37-25,1
528451274-716918475_137_2024-7-14-17-29-50,0
516534015-442009406_131_2024-7-12-15-31-24,0
141494128-672809173_134_2024-7-13-19-51-37,0
66466945-470049655_137_2024-7-12-18-53-31,0
21650239-710008970_137_2024-7-15-4-23-32,0
585452133-716907601_136_2024-7-12-18-59-50,0
209513857-12976923_137_2024-7-13-20-19-27,0
292060895-80602839_134_2024-7-15-7-57-9,0
189510939-717132577_137_2024-7-13-22-44-53,0
233776427-34602546_134_2024-7-14-14-13-6,0
218237149-470701408_103_2024-7-14-18-44-59,1
761555892-128001062_135_2024-7-12-18-51-19,1
170500540-600720724_103_2024-7-15-6-29-39,0
46194944-400009513_137_2024-7-12-18-59-10,0
142519997-7789633_134_2024-7-13-0-23-56,0
684522356-717124338_137_2024-7-15-3-17-38,0
223409689-717183990_134_2024-7-14-13-15-59,0
164532474-490001811_137_2024-7-14-19-29-32,0
186522897-21054969_137_2024-7-13-12-6-26,0
48325367-10635886_137_2024-7-14-13-31-29,0
209524915-711859298_137_2024-7-13-20-41-14,0
141496273-692902324_134_2024-7-13-20-39-12,0
6653131-710006632_137_2024-7-13-17-48-57,1
283036802-126001728_136_2024-7-13-17-32-44,1
122699859-484290635_134_2024-7-13-18-31-51,0
148863856-123002077_179_2024-7-13-18-2-34,0
210762565-76701307_137_2024-7-13-4-54-25,0
81041864-627004838_134_2024-7-14-19-4-51,0
395786981-717151907_134_2024-7-14-23-6-34,0
506863760-715640710_137_2024-7-13-23-13-53,0
500897480-717115246_130_2024-7-13-20-36-30,0
83426566-456003415_134_2024-7-14-22-31-53,0
148796867-53001056_134_2024-7-14-13-47-2,0
173921112-110014132_134_2024-7-14-13-22-3,0
125675893-717187684_137_2024-7-14-16-27-21,1
16488619-690603059_137_2024-7-14-21-21-39,0
4627645-70031533_137_2024-7-12-18-28-14,0
59015989-34138015_134_2024-7-15-5-5-54,1
16502638-690603670_134_2024-7-14-15-57-42,0
515448325-716878748_136_2024-7-13-13-12-23,0
148863856-123002077_107_2024-7-14-16-24-25,0
512348252-130962376_178_2024-7-13-0-24-37,1
20069751-120758717_131_2024-7-12-15-45-59,0
692523085-717124415_137_2024-7-14-1-38-15,0
152762804-43021013_137_2024-7-14-23-31-18,0
192526277-490701323_134_2024-7-12-18-27-6,1
199410282-695902009_137_2024-7-14-10-39-32,0
130597241-484094319_134_2024-7-14-21-34-41,0
